OrgId,econId,OrgName_x,FisYear,Id_A4,OrgName_y,BusTRBCId,Emission Reduction Processes/Policy Emissions Reduction,Emission Reduction Objectives/Targets Emissions Reduction,derivedEmissions,CO2 Equivalents Emission Total,CO2 Equivalents Emission Direct,CO2 Equivalents Emission Indirect,emissionIntensity,Energy Use Total,ESG SCORE,ESG Combined Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score,totalRevenue,totalAssets,employees,grossProfit,operatingIncome,earningsBeforeTax,propertyPlantEquipmentTotal,totalDebt,totalLiabilities,commonStock,netIncome,ebitda,enterpriseValue,totalAssets/commonEquity,ebit/interest,grossMargin,cf/sales,operatingMargin,roa,cogs/sales,sales/employee,totalAssets/employee,capex/totalAssets,capex/totalSales,capex,ISOCountryCodeDerived,Region,GDP PPP,econIdDesc_Basic Materials,econIdDesc_Consumer Cyclicals,econIdDesc_Consumer Non-Cyclicals,econIdDesc_Energy,econIdDesc_Financials,econIdDesc_Healthcare,econIdDesc_Industrials,econIdDesc_Real Estate,econIdDesc_Technology,econIdDesc_Utilities,IncomeGroup_High income,IncomeGroup_Upper middle income
101724323.0,53.0,Husqvarna AB,2018,@HUSQV1,Husqvarna AB,5320.0,1.0,1.0,79533.0,79533.0,28498.0,51035.0,17.1395212048192,1327755.6,0.813787114616146,0.813787114616146,1.0,0.816666666666667,0.948275862068966,0.875,0.892857142857143,0.896551724137931,0.916666666666667,0.743243243243243,0.568702290076336,0.767175572519084,0.842105263157895,4640.32799105479,4360.45132653407,14076.0,1487.81892725239,413.490100407729,176.30648640712,2329.36897864218,1102.45202679045,2373.30441952134,130.225098544144,136.88882865178,577.824461536724,45618.9398834,2.31286,10.51829,32.0628,7.77899,8.91079,3.7602,64.39576,2918797.95396,2630150.61097,4.50601,3.75319,174.160539423305,SWE,Europe & Central Asia,53553.312449047,0,1,0,0,0,0,0,0,0,0,1,0
114621.0,60.0,Castellum AB,2018,@CASTE4,Castellum AB,6010.0,1.0,1.0,48493.0,48493.0,675.0,47818.0,76.986224260355,1256450.4,0.831999723306879,0.831999723306879,1.0,0.948369565217391,0.75561797752809,0.711805555555556,0.742798353909465,0.702380952380952,0.907407407407407,0.645945945945946,0.973282442748092,0.729007633587786,0.842105263157895,629.891912038762,10406.713425722,388.0,502.829261681293,330.927613819898,939.698889754797,10098.8265058335,4558.21728277934,5917.27939100283,15.4734071990874,841.775940545974,333.073560803713,84740.38335,2.31793,10.70828,79.82786,52.17859,52.53721,9.34956,19.83145,14373711.34021,237474226.80412,6.32167,94.88973,597.702707281537,SWE,Europe & Central Asia,53553.312449047,0,0,0,0,0,0,0,1,0,0,1,0
40712.0,59.0,Electricite de France SA,2018,@EDFEU1,Electricite de France SA,5910.0,1.0,1.0,36170000.0,36170000.0,35700000.0,470000.0,457.159979784272,106560000.0,0.73615497122724,0.395855263391398,0.0555555555555556,0.644736842105263,0.934210526315789,0.763888888888889,0.9125,0.948275862068966,0.4375,0.875,0.558823529411765,0.362745098039216,0.795138888888889,79118.9115396061,324808.963433059,162208.0,4386.31868660771,12.6175485231916,-127.322535097661,312431.148331808,67891.587453697,263299.561432366,1726.31004794576,680.200570386604,10342.9486394199,76675.2472666,6.34579,0.73948,5.54396,18.65286,0.01595,0.87018,81.39933,425231.80114,1739686.08207,5.79039,23.46613,18566.1491269436,FRA,Europe & Central Asia,46569.0197507959,0,0,0,0,0,0,0,0,0,1,1,0
12349.0,52.0,Balfour Beatty plc,2018,@BALFO1,Balfour Beatty plc,5220.0,1.0,1.0,224430.0,224430.0,175065.0,49365.0,26.513799231037,3022999.2,0.73730097018015,0.73730097018015,0.738095238095238,0.720472440944882,0.576335877862595,0.800884955752212,0.516025641025641,0.964285714285714,0.881410256410256,0.881294964028777,0.714444444444444,0.641111111111111,0.744578313253012,8464.64884358338,5827.26127052235,19474.0,479.757004098183,117.387352066576,156.941785915097,538.450680131472,942.926664969568,4141.73200878378,440.202570249663,172.253179662911,178.632927057834,1807.17,3.645,3.46,5.66777,2.26108,1.3868,3.97337,93.60868,340659.34066,230409.77714,0.78756,0.57281,48.4860802014121,GBR,Europe & Central Asia,47145.8840978145,0,0,0,0,0,0,1,0,0,0,1,0
168466.0,52.0,Alfa Laval AB,2018,@ALFAL8,Alfa Laval AB,5210.0,1.0,1.0,53398.0,53398.0,20148.0,33250.0,11.6259418728175,964713.6,0.896192763624003,0.896192763624003,1.0,0.988448844884488,0.759515570934256,0.903284671532847,0.958108108108108,0.935483870967742,0.877027027027027,0.727536231884058,0.912213740458015,0.980916030534351,0.978070175438597,4593.00421283276,6558.91753916353,17228.0,1525.31652718011,554.557878449045,665.921232451236,1841.3354566914,1362.22455641017,3695.3207061295,126.159093732705,510.396548413693,742.497656400004,86729.89013975,2.39882,30.92893,33.20956,13.75842,12.07397,8.70754,62.69857,2360459.71674,3268922.684,2.92386,3.66399,168.287421362337,SWE,Europe & Central Asia,53553.312449047,0,0,0,0,0,0,1,0,0,0,1,0
13484.0,59.0,United Utilities Group PLC,2018,@UTDUT1,United Utilities Group PLC,5910.0,1.0,1.0,347750.0,347750.0,117583.0,230167.0,150.252575158334,2876400.0,0.737206903295927,0.618603451647964,0.5,0.804347826086957,0.770833333333333,0.9,0.946428571428571,0.928571428571429,0.625,0.934782608695652,0.358888888888889,0.585555555555556,0.744578313253012,2314.43620605866,17338.2712325635,5223.0,900.8140919537,861.613478715928,576.142346259908,19679.3745224574,10549.8983714702,13403.6763480961,45.4673779390485,472.807396398434,1364.02133817145,11942.829742372,4.40662,2.28403,38.92153,48.54246,37.22779,4.50505,39.3709,332337.73693,2489661.1143,5.62204,40.24657,931.481238364202,GBR,Europe & Central Asia,47145.8840978145,0,0,0,0,0,0,0,0,0,1,1,0
172700.0,50.0,Tenaris SA,2018,@TENAR3,Tenaris SA,5010.0,1.0,0.0,2900000.0,2900000.0,2000000.0,900000.0,388.96244659205,123104800.0,0.602280340742833,0.602280340742833,0.85,0.857798165137615,0.704166666666667,0.338709677419355,0.768965517241379,0.67948717948718,0.837931034482759,0.942307692307692,0.120689655172414,0.431034482758621,0.5,7455.73261739986,14254.5409272439,23472.0,2098.55068652769,834.060892541523,1073.88866464446,13425.0352717833,539.129614891313,2194.70014327111,1180.80555201499,852.858449102782,1520.37955198709,10888.2040032,1.19408,30.86051,28.14681,17.94686,11.18684,6.36355,62.64795,276922.29982,522698.2062,2.49663,4.56315,340.216400856213,LUX,Europe & Central Asia,116644.848056491,0,0,0,1,0,0,0,0,0,0,1,0
95695.0,56.0,Qiagen NV,2018,QGEN,Qiagen NV,5620.0,1.0,1.0,28898.0,28898.0,13150.0,15748.0,19.7651533615989,311576.638,0.742481981935399,0.742481981935399,1.0,0.456521739130435,0.758064516129032,0.5,0.930868167202572,0.409090909090909,0.909967845659164,0.966535433070866,0.886666666666667,0.326666666666667,0.468253968253968,1462.06808878826,5749.63964740237,4952.0,938.0232863855,285.771730068242,219.757834453817,1115.34266371223,2174.70059474994,3071.16447860022,2.70261465887517,185.337346218465,486.739796062333,7567.73051523,2.16528,4.35454,64.15729,30.27304,19.54572,4.58736,22.09724,257397.70115,1004672.89822,2.23456,7.3092,106.865408690196,NLD,Europe & Central Asia,57901.0970130476,0,0,0,0,0,1,0,0,0,0,1,0
18122.0,50.0,Saipem SpA,2018,@SAIPE3,Saipem SpA,5010.0,1.0,1.0,1384500.0,1384500.0,1348800.0,35700.0,141.385665451563,18507456.96,0.898948238214985,0.474474119107493,0.05,0.876146788990826,0.904166666666667,0.838709677419355,0.975862068965517,0.942307692307692,0.9,0.984615384615385,0.9,0.7,0.819587628865979,9792.36470386246,13394.1012823008,31693.0,3054.59379247812,439.320098580218,-247.762771000854,15613.6427725167,3384.94415381259,8477.84555771904,2513.18625584662,-541.407536631496,971.551236285757,4501.66190456,2.88415,-1.27368,31.19363,5.2946,4.48635,-3.17487,63.37121,269365.47503,360552.80346,3.78997,5.47031,535.672287302772,ITA,Europe & Central Asia,43111.3665516129,0,0,0,1,0,0,0,0,0,0,1,0
85324.0,59.0,Red Electrica Corporacion SA,2018,@REDEL1,Red Electrica Corporacion SA,5910.0,1.0,1.0,1050026.0,1050026.0,39272.0,1010754.0,469.795041848604,136773.42,0.724412239054066,0.724412239054066,1.0,0.919642857142857,0.748587570621469,0.285714285714286,0.975806451612903,0.483471074380165,0.96505376344086,0.812883435582822,0.772727272727273,0.214285714285714,0.753424657534247,2235.07254539816,12918.167352006,1799.0,1549.07363794022,1192.12663136873,1065.93738153842,17861.4865711201,6358.19490506143,8306.15513381437,310.322870678569,808.163159309351,1743.52382528099,15247.550634745,3.34295,7.45055,69.30753,62.22941,53.33727,7.34665,6.02225,1083123.95775,6244633.68538,4.18932,23.41338,523.305942700179,ESP,Europe & Central Asia,40720.1908040245,0,0,0,0,0,0,0,0,0,1,1,0
12245.0,54.0,Associated British Foods PLC,2018,@ASSOC4,Associated British Foods plc,5410.0,1.0,1.0,4153000.0,4153000.0,3228000.0,925000.0,205.702532595351,83520000.0,0.751314102985913,0.751314102985913,0.807692307692308,0.944444444444444,0.851941747572815,0.5625,0.800411522633745,0.839285714285714,0.483539094650206,0.7,0.692222222222222,0.638888888888889,0.660240963855422,20189.3479268415,17749.6180694949,137014.0,4646.11679528701,1667.10552420175,1588.02820151411,13322.5843485392,1008.55995165549,5526.33814126912,58.3357298515389,1305.42399912221,2411.21016719694,17040.83473188,1.47204,44.75,23.01271,10.37627,8.25735,7.84813,73.30166,113667.21649,98960.69015,6.21299,5.05329,1020.2270976258,GBR,Europe & Central Asia,47145.8840978145,0,0,1,0,0,0,0,0,0,0,1,0
10527.0,56.0,Fresenius SE & Co KGaA,2018,@FRESE2,Fresenius SE & Co KGaA,5610.0,1.0,0.0,1534000.0,1534000.0,521000.0,1013000.0,39.8849918616164,19224000.0,0.744211373199352,0.744211373199352,1.0,0.909836065573771,0.293478260869565,0.5,0.818627450980392,0.897058823529412,0.818627450980392,0.947674418604651,0.642441860465116,0.723837209302326,0.61744966442953,38460.5819984196,65041.1685373214,276750.0,11261.7355818814,4725.84544686814,5349.84057383325,21657.4485151255,21947.652131159,35464.4877490944,637.75972535405,2325.07007786449,6440.68499615646,49549.82202652,3.62897,5.95117,29.28124,13.221,12.2875,5.12787,66.26007,121156.27823,202081.30081,4.10201,6.40919,2465.01016148535,DEU,Europe & Central Asia,54954.8467481602,0,0,0,0,0,1,0,0,0,0,1,0
70307.0,55.0,Deutsche Boerse AG,2018,@DEUTS105,Deutsche Boerse AG,5510.0,1.0,1.0,6576.0,6576.0,4346.0,2230.0,1.82799816583126,322904.0,0.756203236203993,0.756203236203993,0.796296296296296,0.848591549295775,0.925806451612903,0.37378640776699,0.927083333333333,0.580952380952381,0.422916666666667,0.466666666666667,0.956395348837209,0.962209302325581,0.758389261744966,3597.37778894851,185706.340919187,5964.0,2993.45603463393,1743.40109094536,1326.90728469346,423.72022040609,3845.25526493594,179893.436314552,217.939474491492,945.513204333352,1942.75835761179,1678.07237275,7.80159,258.06667,83.21217,34.14323,48.46311,2.59366,11.24609,525855.13078,6318058.3501,0.24945,2.07895,74.7876512465541,DEU,Europe & Central Asia,54954.8467481602,0,0,0,0,1,0,0,0,0,0,1,0
10376.0,54.0,Beiersdorf AG,2018,@BEIER1,Beiersdorf AG,5420.0,1.0,1.0,179226.1,179226.1,96585.9,82640.2,21.6023247725491,2302055.31,0.633372586702409,0.633372586702409,1.0,0.744897959183674,0.75,0.394736842105263,0.825757575757576,0.553191489361702,0.628787878787879,0.515151515151515,0.677325581395349,0.636627906976744,0.536912751677852,8296.61167893138,10175.4793590211,20059.0,4769.43334176644,1125.25591829554,1202.10825930044,3215.18077368238,76.8523410048946,3459.502395086,289.056566167663,835.052302262138,1314.51914614342,18843.81858144,1.54064,117.44444,57.48652,13.31398,13.56284,8.81471,40.23227,360586.2705,431875.9659,4.475,4.94954,410.643851936601,DEU,Europe & Central Asia,54954.8467481602,0,0,1,0,0,0,0,0,0,0,1,0
16572.0,52.0,AP Moeller Maersk A/S,2018,@APMOL1,AP Moeller Maersk A/S,5240.0,1.0,1.0,39087000.0,39087000.0,38749000.0,338000.0,1031.01924081343,497233000.0,0.619692717571077,0.619692717571077,0.676470588235294,0.903409090909091,0.797029702970297,0.5,0.654166666666667,0.984126984126984,0.345833333333333,0.223809523809524,0.607142857142857,0.25,0.875,37911.0286721341,56632.8686325101,80220.0,7669.84444342056,139.911021009952,231.241826391448,52967.0713232583,11884.3428861039,22975.7296166605,3773.79133800221,3079.01406653151,3179.08931072613,217291.899696,1.728,1.22431,20.23117,18.09631,0.36905,6.52793,71.75222,3077116.5531,4575037.89529,4.65987,7.37077,2794.33400294876,DNK,Europe & Central Asia,57462.7760122823,0,0,0,0,0,0,1,0,0,0,1,0
106095519.0,52.0,Loomis AB,2018,@LOOMI1,Loomis AB,5220.0,1.0,1.0,181263.0,181263.0,153657.0,27606.0,83.7272785736644,2539614.19,0.426958694432855,0.426958694432855,1.0,0.669811320754717,0.529585798816568,0.0,0.611111111111111,0.366906474820144,0.598765432098765,0.693693693693694,0.225190839694656,0.423664122137405,0.263157894736842,2164.92167293509,2088.45819356441,24972.0,543.376365217587,239.216616406329,232.326997142502,1798.64240617129,598.38037475011,1098.6119111352,42.4671613639187,173.708761110922,382.204452275268,25468.645152,2.15521,18.73276,25.09912,14.37813,11.04967,9.87829,68.29612,767579.68925,726773.98687,9.92812,7.63773,165.350862331853,SWE,Europe & Central Asia,53553.312449047,0,0,0,0,0,0,1,0,0,0,1,0
158060.0,53.0,JCDecaux SA,2018,@JCDEC1,JCDecaux SA,5330.0,1.0,1.0,96906.0,96906.0,31175.0,65731.0,26.555231533941,2909016.0,0.753980247570679,0.753980247570679,1.0,0.940860215053763,0.936046511627907,0.5,0.878125,0.970588235294118,0.684375,0.871323529411765,0.526143790849673,0.794117647058823,0.795138888888889,3649.22444288017,6608.95721146121,11833.0,952.280798541246,244.436326390194,242.601046605003,4145.43821480132,1702.795525698,3635.34513950466,3.67055957038302,252.236265477258,571.919063060305,6536.109782,2.33051,12.55738,26.09543,15.248,6.69831,4.15866,64.93053,268858.2777,478331.78399,5.63991,9.73785,355.356048407706,FRA,Europe & Central Asia,46569.0197507959,0,1,0,0,0,0,0,0,0,0,1,0
114858438.0,53.0,Prosiebensat 1 Media SE,2018,@PROSI1,Prosiebensat 1 Media SE,5330.0,1.0,0.0,13714.0,13714.0,1910.0,11804.0,2.98226197044649,160704.0,0.724783227648164,0.724783227648164,0.758620689655172,0.241935483870968,0.726744186046512,0.0,0.909375,0.0661764705882353,0.684375,0.948529411764706,0.938953488372093,0.845930232558139,0.684563758389262,4598.52291177048,7419.11853163669,6583.0,1093.13852205469,355.585458380855,394.585153816175,771.96455964618,3865.55804755962,6083.95248790986,267.262618718514,283.321316838939,593.024780590007,6088.55157285,8.31984,6.73333,23.77151,38.4884,7.7326,4.5027,71.0651,608992.8604,968099.65062,2.46366,4.01596,184.675028384896,DEU,Europe & Central Asia,54954.8467481602,0,1,0,0,0,0,0,0,0,0,1,0
10787.0,59.0,RWE AG,2018,@LAHME1,RWE AG,5910.0,1.0,1.0,125400000.0,125400000.0,120400000.0,5000000.0,8165.81495906782,31824000.0,0.708683448262707,0.687675057464687,0.666666666666667,0.960526315789474,0.671052631578947,0.986111111111111,0.6875,0.568965517241379,0.6375,0.75,0.357558139534884,0.700581395348837,0.926174496644295,15356.7036025899,91887.870645076,17748.0,2632.47944188407,-497.819641733197,56.20544342149,58778.2762703554,2177.10064518343,74589.2116197803,1805.45648868215,384.261705024473,535.672287302772,11945.648388535,9.07555,1.21164,17.14222,16.24589,-3.24171,0.70685,76.12788,754338.51702,4467207.57268,1.8756,9.30684,1429.22413271789,DEU,Europe & Central Asia,54954.8467481602,0,0,0,0,0,0,0,0,0,1,1,0
11179.0,53.0,Accor SA,2018,@ACCOR5,Accor SA,5330.0,1.0,0.0,2110000.0,2110000.0,281000.0,1829000.0,509.557214626038,17341200.0,0.777470790225787,0.777470790225787,1.0,0.847014925373134,0.716666666666667,0.230769230769231,0.879901960784314,0.981981981981982,0.571078431372549,0.945945945945946,0.866013071895425,0.258169934640523,0.461805555555556,4140.85001533835,14816.4431158242,196020.0,3843.76410011047,630.877426159582,143.381233218086,2420.2752167213,5627.42664134347,8223.20048752372,972.698286151501,51.6172439585113,816.699504410223,12594.59940384,2.33744,2.10619,92.82548,15.98338,15.23546,17.85566,2.68698,18416.48811,64881.13458,24.49749,81.02493,3355.12085730323,FRA,Europe & Central Asia,46569.0197507959,0,1,0,0,0,0,0,0,0,0,1,0
14035.0,54.0,Unilever plc,2018,@UNILE1,Unilever plc,5420.0,1.0,1.0,1652057.0,1652057.0,758232.0,893825.0,28.677869231795,28272992.4,0.927284904906773,0.880309119120053,0.833333333333333,0.76530612244898,0.87,0.894736842105263,0.977272727272727,0.904255319148936,0.939393939393939,0.96969696969697,0.994444444444444,0.916666666666667,0.969879518072289,57607.3831234424,68206.7731762091,158000.0,24618.336983846,10575.2520233081,13783.19523243,22877.0766731694,27914.3469405391,53787.8594912695,532.291825110351,10641.9193883445,12314.2532909512,126239.23392,5.11398,21.19536,42.73469,14.38351,18.35746,16.47906,54.2466,285750.88329,336750.98304,2.22725,2.6068,1501.71064632723,GBR,Europe & Central Asia,47145.8840978145,0,0,1,0,0,0,0,0,0,0,1,0
14361.0,51.0,Holcim AG,2018,@HOLCI6,Holcim AG,5120.0,1.0,1.0,129000000.0,129000000.0,122000000.0,7000000.0,4610.2963194495,662000000.0,0.791668106562612,0.770834053281306,0.75,0.754545454545455,0.818965517241379,0.628205128205128,0.827868852459016,0.795454545454545,0.614754098360656,0.62037037037037,0.966165413533835,0.981203007518797,0.829787234042553,27980.8478808154,60813.9777996534,77055.0,11971.2715155997,3472.90142087307,2419.51917705296,51040.139069276,16287.6937274622,29534.4338787126,1236.75632881781,1530.15486481412,5757.94626892773,40676.9754365,2.19291,4.26897,42.78381,13.88626,12.41171,3.31756,49.04973,356446.69392,766257.86776,2.24249,5.13726,1437.44907739862,CHE,Europe & Central Asia,68709.4441829586,1,0,0,0,0,0,0,0,0,0,1,0
16855.0,54.0,Heineken N.V.,2018,@HEINE8,Heineken N.V.,5410.0,1.0,1.0,1557000.0,1557000.0,1043000.0,514000.0,60.4065335659294,25199600.0,0.603906064392569,0.531119698862951,0.458333333333333,0.611111111111111,0.59375,0.627906976744186,0.595890410958904,0.862745098039216,0.972602739726027,0.330645161290323,0.393333333333333,0.353333333333333,0.952380952380952,25775.357533149,48125.6241671844,85610.0,11188.3243904737,4172.9674115792,3271.38621710387,25455.3306206062,17189.68928805,29587.0042370186,1057.5799762166,2182.83589451215,5938.27715496028,57282.8641164,2.87881,6.78499,43.40706,16.35441,16.18976,5.55182,49.74411,262481.01857,482817.42787,4.68882,8.40194,2165.63014652598,NLD,Europe & Central Asia,57901.0970130476,0,0,1,0,0,0,0,0,0,0,1,0
85629.0,56.0,Merck Kgaa,2018,@MERCK6,Merck KGaA,5620.0,1.0,1.0,636000.0,636000.0,332000.0,304000.0,37.3730027284982,7768000.0,0.835935893016159,0.835935893016159,1.0,0.975177304964539,0.930656934306569,0.576923076923077,0.969262295081967,0.94921875,0.98155737704918,0.96875,0.526162790697674,0.706395348837209,0.758389261744966,17017.6318081883,42312.3754475903,51713.0,9767.12960681608,1841.01503452023,1675.839853853,12102.5231334722,10102.0681676135,21284.6573087585,192.704377445108,3870.1462470226,3846.05819984196,46168.31346244,2.14865,6.12766,57.39418,18.09113,10.81828,10.21188,30.82367,286891.11055,686771.21807,2.63944,6.13373,1043.81537782767,DEU,Europe & Central Asia,54954.8467481602,0,0,0,0,0,1,0,0,0,0,1,0
13669.0,52.0,Rentokil Initial PLC,2018,@RENTO3,Rentokil Initial plc,5220.0,1.0,1.0,176306.0,176306.0,160024.0,16282.0,55.8897857248473,2719641.6,0.682346948788199,0.485910316499363,0.289473684210526,0.776729559748428,0.855029585798817,0.364197530864198,0.825102880658436,0.471223021582734,0.895061728395062,0.961711711711712,0.587777777777778,0.723333333333333,0.348192771084337,3154.52989689345,3931.83831949083,39480.0,715.807657710322,351.396486512339,-170.594445340231,1256.29985700817,1614.84166060282,2865.01696011186,23.4774704133153,-125.425833784179,617.049168036919,7345.21875798,3.69863,-2.75562,22.69142,15.35817,11.13942,-2.02837,68.88727,62621.58055,77963.52584,4.74181,5.95397,187.819763306523,GBR,Europe & Central Asia,47145.8840978145,0,0,0,0,0,0,1,0,0,0,1,0
13654.0,52.0,Relx PLC,2018,@REEDE3,Relx PLC,5220.0,1.0,1.0,81756.0,81756.0,7477.0,74279.0,8.55240753310731,645220.8,0.848372440133774,0.848372440133774,1.0,0.99685534591195,0.997041420118343,0.364197530864198,0.989711934156379,0.881294964028777,0.977366255144033,0.279279279279279,0.985555555555556,0.625555555555556,0.969879518072289,9559.41349655211,17862.0167563044,32100.0,5819.60557364844,2465.13439339811,2194.63310385339,1436.71911333658,8121.41843373654,14271.4949224419,370.025348905514,1804.19256328412,3295.77750421704,37985.1135,5.81537,9.73096,60.87827,27.81634,25.78751,12.31027,30.43246,233395.63863,421931.46417,0.45898,0.74746,71.4531708231337,GBR,Europe & Central Asia,47145.8840978145,0,0,0,0,0,0,1,0,0,0,1,0
16566.0,56.0,Coloplast A/S,2018,@COLOP1,Coloplast A/S,5610.0,1.0,1.0,54200.0,54200.0,21100.0,33100.0,20.8184338148262,568796.4,0.604585123043506,0.604585123043506,1.0,0.943298969072165,0.75,0.5,0.895631067961165,0.94949494949495,0.682038834951456,0.880829015544041,0.107142857142857,0.202380952380952,0.875,2603.46193580616,1862.73594276264,11569.0,1725.82825387746,795.330793812753,792.798397255339,1323.17720124868,215.411982165006,774.121972644413,34.1873535250855,608.566547703489,894.88563347608,140224.363176,1.76208,418.41667,66.28974,29.16287,30.54897,33.66859,29.88632,1421816.92454,977526.14746,5.31676,3.74491,97.497267460429,DNK,Europe & Central Asia,57462.7760122823,0,0,0,0,0,1,0,0,0,0,1,0
121679.0,57.0,Elisa Oyj,2018,@ELISA2,Elisa Oyj,5740.0,1.0,1.0,69390.0,69390.0,433.0,68957.0,33.0299309719901,1148950.0,0.51600193378289,0.51600193378289,1.0,0.642857142857143,0.588461538461538,0.639784946236559,0.702941176470588,0.28695652173913,0.267647058823529,0.555900621118012,0.5625,0.3875,0.4875,2100.82182911141,3061.24668169944,4787.0,663.338937360157,454.805271767771,437.025998848729,4527.74993505403,1317.61618078093,1749.70986520695,95.2051388568097,362.238347602174,725.738450056668,6831.11493216,2.35467,17.35193,31.57521,29.29293,21.64892,12.85038,55.52826,382598.70483,554063.08753,9.19056,12.86377,270.24494836945,FIN,Europe & Central Asia,49748.3265476455,0,0,0,0,0,0,0,0,1,0,1,0
103392623.0,51.0,Mondi PLC,2018,@ANGLO47,Mondi Plc,5130.0,1.0,1.0,4493737.0,4493737.0,3902967.0,590770.0,531.602136698429,156163984.0,0.910885143852426,0.910885143852426,1.0,0.869565217391304,0.920454545454545,0.95,0.946808510638298,0.914634146341463,0.851063829787234,0.906976744186046,0.978888888888889,0.694444444444444,0.969879518072289,8453.19589554102,9225.62684814104,26100.0,2189.85344814309,1491.54104827084,1247.47069491743,11708.1257911126,2604.10009267348,4781.44898073264,621.771916400453,931.083199829676,1993.24121905285,10204.22747678,2.29354,12.19388,25.90563,19.50274,17.6447,11.56789,68.15934,253832.3364,275338.94406,9.62767,9.47734,801.138335775777,GBR,Europe & Central Asia,47145.8840978145,1,0,0,0,0,0,0,0,0,0,1,0
75533.0,57.0,ASML Holding NV,2018,@ASMLH1,ASML Holding NV,5710.0,1.0,1.0,32900.0,32900.0,17500.0,15400.0,2.6208219364035,1355000.0,0.769620472952608,0.769620472952608,1.0,0.913223140495868,0.656521739130435,0.346153846153846,0.96830985915493,0.853448275862069,0.98943661971831,0.967153284671533,0.766666666666667,0.5,0.595238095238095,12553.3137307099,24863.3381848954,20044.0,5262.66478403666,3307.28887790168,3274.8273667011,4409.14497893603,3632.13339988057,9598.05445660531,44.2761248177452,2896.87443593822,4225.61700041688,56847.66450964,1.64653,69.30144,41.92251,30.77211,26.34594,12.58792,50.76206,545998.80263,1063161.0457,2.95849,5.24488,658.406622937455,NLD,Europe & Central Asia,57901.0970130476,0,0,0,0,0,0,0,0,1,0,1,0
100438106.0,56.0,BioMerieux SA,2018,@BIOME10,BioMerieux SA,5610.0,1.0,1.0,66000.0,66000.0,31000.0,35000.0,23.7636438607359,777600.0,0.641721076729786,0.641721076729786,1.0,0.974226804123711,0.927777777777778,0.5,0.953883495145631,0.727272727272727,0.871359223300971,0.987046632124352,0.284313725490196,0.0882352941176471,0.336805555555556,2777.35183992763,3888.04022492822,11094.0,1473.61496252221,358.108968085493,367.744186957749,2025.8047678917,627.436276562348,1504.92942385704,13.7645983889363,294.332995550088,557.580939738496,7115.4886475,1.7184,19.97041,53.05827,15.16128,12.8939,8.6369,39.75963,218253.10979,298837.2093,7.71849,9.36687,260.150909550896,FRA,Europe & Central Asia,46569.0197507959,0,0,0,0,0,1,0,0,0,0,1,0
11490.0,53.0,EssilorLuxottica SA,2018,@ESSIL12,EssilorLuxottica SA,5320.0,1.0,0.0,748737.0,748737.0,52233.0,696504.0,60.4454277690674,5614200.0,0.742524956917231,0.742524956917231,1.0,0.897260273972603,0.6171875,0.180555555555556,0.71875,0.838028169014085,0.96875,0.9,0.702614379084967,0.598039215686274,0.621527777777778,12386.9915001769,53072.8502381413,150616.0,7841.23288223073,1559.98781741278,1485.42957613938,6771.03535749093,4319.78979439452,14534.268848851,88.3228396623415,1246.84320406448,2431.74571537875,49473.5437281,1.39937,18.98611,63.30216,15.01991,12.59376,4.12147,29.66015,71698.88989,304967.59972,7.14717,6.57468,814.405404678733,FRA,Europe & Central Asia,46569.0197507959,0,1,0,0,0,0,0,0,0,0,1,0
13012.0,54.0,Diageo plc,2018,@DIAGE1,Diageo plc,5410.0,1.0,1.0,627000.0,627000.0,553000.0,74000.0,38.6617317773896,12235000.0,0.916550504688961,0.916550504688961,1.0,0.912698412698413,0.9921875,0.627906976744186,0.979452054794521,0.862745098039216,0.883561643835616,0.92741935483871,0.983333333333333,0.778888888888889,0.969879518072289,16217.5870343884,39620.6198081767,29362.0,10038.8237097682,5080.07947060923,4574.73823193183,9069.47521235801,13409.5431065399,23840.3729486858,1040.01626957354,3557.38898361822,5570.75381317726,77905.62271356,2.97477,9.68608,61.90085,26.66283,31.32451,11.34556,35.07358,414242.89899,1007867.31149,2.03385,4.80145,778.678847988397,GBR,Europe & Central Asia,47145.8840978145,0,0,1,0,0,0,0,0,0,0,1,0
16741.0,54.0,Koninklijke Ahold Delhaize NV,2018,@AHOLD3,Koninklijke Ahold Delhaize NV,5430.0,1.0,1.0,3766000.0,3766000.0,1816000.0,1950000.0,52.2878298940931,30637308.0,0.794304125734477,0.794304125734477,1.0,0.677631578947368,0.681818181818182,0.791666666666667,0.671717171717172,0.816666666666667,0.994949494949495,0.775280898876405,0.926666666666667,0.713333333333333,0.698412698412698,72024.4081199751,38232.3190751364,372000.0,19444.789324104,2747.18442845854,2465.01016148535,25776.5045830148,7584.29371230392,21066.717834267,13.7645983889363,2056.66040928023,4728.13954659963,27978.165,2.23961,7.93226,26.9975,5.95945,3.81424,6.1526,70.25211,168793.01075,89198.92473,5.32376,2.8348,2041.74876102555,NLD,Europe & Central Asia,57901.0970130476,0,0,1,0,0,0,0,0,0,0,1,0
